merchant_id,merchant_name,shop_description,shop_photo,shop_id,shop_name,shop_category,order_count,busi_dt,shop_category_id,category_id,row_num
49698,มหาชัย ไอศครีม (หน้าร้านนั่งกินริมสระ),เป็นรถจอดหน้าร้านนั่งกินริมสระ ศรีนครินทร์ 42 ใกล้ตลาดยงเจริญ,1675786226707_STQRNKHK40.jpg,53151,มหาชัย ไอศครีม (หน้าร้านนั่งกินริมสระ),ice-cream,2565,2024-06-04,,17,11
154759,มหาชัย ไอศครีม เคหะร่มเกล้า,มหาชัยไอศครีมกะทิสด,1636184440183_FOAH5KN5H7.jpg,171265,มหาชัย ไอศครีม เคหะร่มเกล้า,ice-cream,2428,2024-06-04,,17,12
541,นิอ่าง ไอติม ไข่แข็ง ไอศครีม ตลาดพลู สาขางามวงศ์วาน52,.,1599005279432_2GU7OJXUVR.jpg,555,นิอ่าง ไอติม ไข่แข็ง ไอศครีม ตลาดพลู สาขางามวงศ์วาน52,ice-cream,2321,2024-06-04,,17,13
111551,ไอศกรีมมหาชัย by จูน,,1683594716416_E05BINKN6O.jpg,122484,ไอศกรีมมหาชัย by จูน,ice-cream,2311,2024-06-04,,17,14
151581,ไอติมไข่แข็ง มะพร้าวปั่นนมสด,ไอศครีมกะทิสด หวานมัน อร่อย  ท็อปปิ้งมีหลายอย่างให้เลือกใส่ น้ำมะพร้าวสดๆ หอมหวาน ชื่นใจ,1639908749318_0XWU51R52U.jpg,167765,ไอติมไข่แข็ง มะพร้าวปั่นนมสด,ice-cream,2098,2024-06-04,,17,15
125626,มหาชัยไอศครีม สาขา อารีย์-สะพานควาย,ไอศรีมกะทิสด หวาน มัน อร่อย เย็นชื่นใจ,1629447524461_SU5OX22VCQ.jpg,138609,มหาชัยไอศครีม สาขา อารีย์-สะพานควาย,ice-cream,2053,2024-06-04,,17,16
204253,แข็งไส ไข่แข็ง@ตลาดพลู สาขา บางแค,ไอศครีมไข่แข็ง และ น้ำแข็งไส น้ำกะทิ,1690618609073_RIL374BK1L.jpg,226768,แข็งไส ไข่แข็ง@ตลาดพลู สาขา บางแค,ice-cream,1912,2024-06-04,,17,17
63816,โอ้โห ไอติมทอด ปังปิ้ง,ไอติมทอดโฮมเมด มินิคอร์นด็อก แพนเค้ก ปังปิ้ง ของทานเล่นอร่อยๆ เครื่องดื่มเย็นๆ,1631166879975_9WYG4WEU5Q.jpg,69379,โอ้โห ไอติมทอด ปังปิ้ง,ice-cream,1909,2024-06-04,,17,18
58992,ข้าวกะเพราพริกแห้งสูตรโบราณไร้น้ำมัน+ไอศครีมโคโค่ไทย,ไอศครีมขนมหวานเครื่องดื่มและอาหาร,1613632080802_27J45F4RPX.jpg,63718,ข้าวกะเพราพริกแห้งสูตรโบราณไร้น้ำมัน+ไอศครีมโคโค่ไทย,ice-cream,1790,2024-06-04,,17,19
79614,ซาร่าพิซซ่า-ต้นตำรับเสรีไทย57,หลากหลายเมนูพิซซ่า มีทั้งแป้งหนานุ่ม บางกรอบ ขอบไส้กรอก ขอบชีส เริ่มต้นเพียง 129 บ.(ราคารวมใส่ชีสแล้ว) ยังมีบริการอาหารอิตาเลี่ยนและอาหารไทยหลากหลาย เช่น สปาเก็ตตี้ ลาซานญ่า ไก่นิวออลีน ต้มยำ ยำเนื้อ,1637315519262_6NXFRIANPG.jpg,87151,ซาร่าพิซซ่า-ต้นตำรับเสรีไทย57,ice-cream,1789,2024-06-04,,17,20
39908,คาเฟ่ชาพะยอม Topsหนองจอก,ร้านอยู่ในตลาดไทยทองสุก ด้านข้างTopsหนองจอก,1626333040950_LVD7ZVRII3.jpg,42366,คาเฟ่ชาพะยอม Topsหนองจอก,milk_tea,32629,2024-06-04,,18,1
23133,ชาพะยอม@โพธิ์แก้ว,ต้นตำรับชาพะยอม ใครๆ ก็ดื่มได้ อร่อยทุกแก้ว,1605355437730_O7I6TQI68F.jpg,25000,ชาพะยอม@โพธิ์แก้ว,milk_tea,21986,2024-06-04,,18,2
656,ML5cafe&coffee@อารี,อารี1,1686581907637_QRKB1SRWVT.jpg,105656,ML5cafe&coffee@อารี,milk_tea,16426,2024-06-04,,18,3
11300,เพื่อนกาแฟ,ร้านกาแฟชงสูตรเฉพาะ ไม่ใช้คอฟฟี่เมท,1619190961902_C6T2O2ISD4.jpg,11656,เพื่อนกาแฟ,milk_tea,15008,2024-06-04,,18,4
99028,โนบิชา พันธุ์ทิพย์บางกะปิ,"โนบิชา ร้านชานมไข่มุก ราคาถูก สะอาด 
พบปัญหา แจ้ง 0970398507",1632798117685_CICHKFBOLN.jpg,108455,โนบิชา พันธุ์ทิพย์บางกะปิ,milk_tea,9205,2024-06-04,,18,5
98872,โนบิชา (Nobicha) เดอะแจ๊ส วังหิน,ร้านอยู่วงเวียนสตาร์บัคส์,1626081353499_ILA0FKH2U8.jpg,108291,โนบิชา (Nobicha) เดอะแจ๊ส วังหิน,milk_tea,9200,2024-06-04,,18,6
53903,Kita Tea Stand Issaraphap,ร้านชานมไข่มุก,1634967738682_8BC4X4PUTD.jpg,57748,Kita Tea Stand Issaraphap,milk_tea,9039,2024-06-04,,18,7
7950,ชาพะยอม รัชดา32,เข้มข้น หวานมันส์ อร่อย,1600003269407_60YYNY31DF.jpg,8182,ชาพะยอม รัชดา32,milk_tea,8750,2024-06-04,,18,8
7858,คาเฟ่ ชาพะยอม (ตลาดเกรียงไกร),สดใหม่... เข้มข้น... ทุกแก้ว,1599982620091_UPOYIDW5Y0.jpg,8086,คาเฟ่ ชาพะยอม (ตลาดเกรียงไกร),milk_tea,8039,2024-06-04,,18,9
6659,โนบิชา (nobicha) mrt-ลาดพร้าว,ร้านแยู่ชั้นใต้ดินMrt ในกรูเม่มาร์เก็ต,1600169067821_4TUIV6EUB5.jpg,6832,โนบิชา (nobicha) mrt-ลาดพร้าว,milk_tea,7903,2024-06-04,,18,10
109796,ชามะ Chama สาขา KU อเวนิว ม.เกษตรฯ,ชานมไข่มุก เครป แสนอร่อย,1627200236035_BFKVVL1DP2.jpg,120537,ชามะ Chama สาขา KU อเวนิว ม.เกษตรฯ,milk_tea,7878,2024-06-04,,18,11
7337,โนบิชา สาขาสะพานชมพู ยูเพลิน,ร้านชานมไข่มุก,1599815022695_NQ4OJVOC6G.jpg,7541,โนบิชา สาขาสะพานชมพู ยูเพลิน,milk_tea,7612,2024-06-04,,18,12
14352,โนบิชา ตลาดเกรียงไกร,ชานมไข่มุก,1717210143685_WKRXOBVDMQ.jpg,15120,โนบิชา ตลาดเกรียงไกร,milk_tea,6819,2024-06-04,,18,14
40943,Owl cha (อาวล์ชา)พัฒนาการ20,ชานมไข่มุก อร่อยๆ เพียง 19 บาท เปิดบริการทุกวัน เอาใจคนสวนหลวง,1647661040135_Z5Z51NEDDX.jpg,43418,Owl cha (อาวล์ชา)พัฒนาการ20,milk_tea,6712,2024-06-04,,18,15
3393,โก๋ชัย กาแฟตามสั่ง,หวานนม ขมกาแฟ แค่สั่งมา,1599235546414_82QK68R7F5.jpg,3453,โก๋ชัย กาแฟตามสั่ง,milk_tea,6365,2024-06-04,,18,16
85654,Pear bubbletea,ร้านชานมไข่มุก ในตำนานซอยทาวน์อินทาวน์,1643096148091_6MWP3S2U2T.jpg,93661,Pear bubbletea,milk_tea,6336,2024-06-04,,18,17
17298,owl cha สาขาหมู่บ้านนักกีฬาแหลมทอง,ร้านชานมไข่มุก,1602551617414_BWDBZZFY3N.jpg,18357,owl cha สาขาหมู่บ้านนักกีฬาแหลมทอง,milk_tea,6236,2024-06-04,,18,18
9193,โนบิชาสาขามหาลัยพระจอมเกล้าบางมด,ชานมใต้หวันชงสดใหม่ทุกวันทุกแก้ว,1600317883497_VKKQM1BQ3Q.jpg,9452,โนบิชาสาขามหาลัยพระจอมเกล้าบางมด,milk_tea,5984,2024-06-04,,18,19
9187,โนบิชา Nobicha รามคำแหง166 ตลาดธรากร,หอมอร่อย สะอาด ราคาย่อมเยา,1633245352368_6MBKZTL2CG.jpg,9445,โนบิชา Nobicha รามคำแหง166 ตลาดธรากร,milk_tea,5778,2024-06-04,,18,20
4641,รุ่งเรือง (ตั๋ง) ก๋วยเตี๋ยวหมูสุขุมวิท 26 (เจ้าเก่า) ห้องมุม,ก๋วยเตี๋ยวหมูในตำนานมิชลิน 4 ปีซ้อน เจ้าแรกเจ้าเดียว ห้องหัวมุมในซอย,1630076859769_MOEGYRS6GX.jpg,4737,รุ่งเรือง (ตั๋ง) ก๋วยเตี๋ยวหมูสุขุมวิท 26 (เจ้าเก่า) ห้องมุม,noodles,168488,2024-06-04,,19,1
30413,เล็กใหญ่ ก๋วยเตี๋ยวต้มยำโบราณ,หน้ามหาลัยหอการค้าไทย,1606754598618_AT62K2RAO2.jpg,32599,เล็กใหญ่ ก๋วยเตี๋ยวต้มยำโบราณ,noodles,112270,2024-06-04,,19,2
13664,เปลว ก๋วยเตี๋ยวต้มยำโบราณนครปฐม (ห้วยขวาง),,1601364749376_4K6CWVM4DQ.jpg,14365,เปลว ก๋วยเตี๋ยวต้มยำโบราณนครปฐม (ห้วยขวาง),noodles,105130,2024-06-04,,19,3
63,ปุ๊ เย็นตาโฟ,ร้านขายอาหาร เน้นไปทางก๋วยเตี๋ยวเย็นตาโฟ และก๋วยเตี๋ยวแนวอื่นๆ และข้าวหมูแดง หมูกรอบ ในราคาย่อยเยาว์ ขายมานานกว่า 10ปี.,1652172794203_OC2MHU1DMZ.jpg,74,ปุ๊ เย็นตาโฟ,noodles,92579,2024-06-04,,19,4
12784,รุ่งเรือง ก๋วยเตี๋ยวหมู สุขุมวิท26 (ห้องกลาง),รุ่งเรือง ก๋วยเตี๋ยวหมู ดั้งเดิมกว่า 60 ปี (ห้องกลาง)  สุขุมวิท 26 [Rung Reuang Noodle Sukhumvit 26],1626022305608_DKE7KQDJTU.jpg,13408,รุ่งเรือง ก๋วยเตี๋ยวหมู สุขุมวิท26 (ห้องกลาง),noodles,84231,2024-06-04,,19,5
4428,เฮียบิ๊ก5หม้อ,,1599363073382_2VEGIPQUMA.jpg,4518,เฮียบิ๊ก5หม้อ,noodles,73928,2024-06-04,,19,6
25944,ก๋วยจั๊บมิสเตอร์โจ,ร้านก๋วยจั๊บเก่าแก่ย่านถนนจันทน์ ไม่มีสาขา,1606023060559_3RBF5OXEKK.jpg,27956,ก๋วยจั๊บมิสเตอร์โจ,noodles,67586,2024-06-04,,19,7
61191,ร้านเล็กใหญ่ก๋วยเตี๋ยวต้มยำโบราณ สาขาสามย่าน,ก๋วยเตี๋ยวต้มยำรสเด็ด,1631272115150_0NXXSM712W.jpg,66254,ร้านเล็กใหญ่ก๋วยเตี๋ยวต้มยำโบราณ สาขาสามย่าน,noodles,67499,2024-06-04,,19,8
20646,เจี่ย เย็นตาโฟ,ยินดีให้บริการทุกท่าน ร้านเปิด 9.00-22.00 หยุดทุกวันจันทร์ เบอร์โทร 0959535038,1661995009714_CP2O6VHEGG.jpg,22304,เจี่ย เย็นตาโฟ,noodles,50553,2024-06-04,,19,9
14047,ก๋วยเตี๋ยววิชัย-พัฒนาการ,ก๋วยเตี๋ยวหมูเครื่องใน-เย็นตาโฟ,1601437419168_L8750NWIFG.jpg,14798,ก๋วยเตี๋ยววิชัย-พัฒนาการ,noodles,49062,2024-06-04,,19,10
5641,เจ๊โหนก ก๋วยเตี๋ยวลูกชิ้นแคระ (พระราม2),ก๋วยเตี๋ยวแคะสูตรเฉพาะ คัดสรรวัตถุดิบที่เปี่ยมด้วยคุณภาพ รสชาตมาตรฐาน,1625987316476_J8DWEO66EK.jpg,5791,เจ๊โหนก ก๋วยเตี๋ยวลูกชิ้นแคระ (พระราม2),noodles,48751,2024-06-04,,19,11
6132,จูก๋วยเตี๋ยวลูกชิ้นน้ำใส,ร้านก๋วยเตี๋ยวลูกชิ้นหมู ก๋วยเตี๋ยวต้มยำ ลูกชิ้นปลา เย็นตาโฟ ขนมจีนน้ำยา ขนมจีนแกงเขียวหวาน,1706325575822_HXLT7INJGR.jpg,6294,จูก๋วยเตี๋ยวลูกชิ้นน้ำใส,noodles,47025,2024-06-04,,19,12
20578,พี่แหม่มก๋วยเตี๋ยวไก่มะระ,ก๋วยเตี๋ยวรสเด็ด นำ้ซุปเข้มข้นกลมกล่อม  มีทั้งไก่สับ ไก่ตุ๋น,1604402136555_D3HQ2RBVKI.jpg,22235,พี่แหม่มก๋วยเตี๋ยวไก่มะระ,noodles,44254,2024-06-04,,19,13
9299,น้ำทิพย์  ก๋วยเตี๋ยวหมูแปดริ้ว  ต้มยำมะนาว,,1600330214792_NP2S1H639Q.jpg,9566,น้ำทิพย์  ก๋วยเตี๋ยวหมูแปดริ้ว  ต้มยำมะนาว,noodles,43784,2024-06-04,,19,14
92517,เปลว ก๋วยเตี๋ยวต้มยำโบราณนครปฐม (เทเวศร์),--,1625855674947_G0M1IZCDSR.jpg,101302,เปลว ก๋วยเตี๋ยวต้มยำโบราณนครปฐม (เทเวศร์),noodles,41829,2024-06-04,,19,15
14961,บะหมี่คนแซ่ลี ลาดพร้าว101,บะหมี่ทำเอง เส้นเล็กเหนียวนุ่ม ข้าวผัด ข้าวหมูแดง,1628000327540_PMVESFNLZ2.jpg,15790,บะหมี่คนแซ่ลี ลาดพร้าว101,noodles,40192,2024-06-04,,19,16
19001,ร้านเตี๋ยวไก่นางงาม สาขาคู้บอน,คนตร้านอยู่บริเวณช่วงช่วย 16/1 ติดถนน้่จจตืนจืืืืืาืคู้บอน  เขตคันนายาว แขวงรามอินทรา กทม,1603776901513_NGBXG83WOU.jpg,20378,ร้านเตี๋ยวไก่นางงาม สาขาคู้บอน,noodles,38951,2024-06-04,,19,17
2479,หมูแดงพุทธบูชา,,1601236543899_3JG3R9WOI0.jpg,13540,หมูแดงพุทธบูชา,noodles,38610,2024-06-04,,19,18
121127,ก๋วยเตี๋ยวเรือน้าชู,ตลาดนัดหลังกระทรวงการคลัง,1628671831860_4UC2Q16WXC.jpg,133543,ก๋วยเตี๋ยวเรือน้าชู,noodles,37608,2024-06-04,,19,19
26922,บะหมี่บ้านโป่ง(เจ๊แดง),บริการฉับไว บะหมี่ไข่ทำเอง.,1606193792422_LM4F6DWO6K.jpg,28964,บะหมี่บ้านโป่ง(เจ๊แดง),noodles,36856,2024-06-04,,19,20
104592,All about Fruits มะม่วงเบา ผลไม้ดอง ผลไม้แช่อิ่ม,"มะม่วงเบาสด
มะม่วงเบาดองเกลือ
มะม่วงเบาแช่อิ่ม
ผลไม้ดอง
ผลไม้แช่อิ่ม",1626587914655_M1RQ0RGW81.jpg,114631,All about Fruits มะม่วงเบา ผลไม้ดอง ผลไม้แช่อิ่ม,pickled_food,1436,2024-06-04,,21,1
158315,คุณอี๊ด ฝรั่งแช่บ๊วยวังหลัง,ผลไม้แช่บ๊วย ดองบ๊วย ผลไม้แช่อิ่ม,1637223841383_C1C2COOE3N.jpg,175156,คุณอี๊ด ฝรั่งแช่บ๊วยวังหลัง,pickled_food,1301,2024-06-04,,21,2
48003,มะม่วงเบาดองเกลือ ผลไม้ดองรสเด็ด by คุณอู๋,#ถ้าไม่อร่อยจริง . ไม่ขายแน่นอน #สะอาด #อร่อย,1704696166636_VQ829BKS55.jpg,51043,มะม่วงเบาดองเกลือ ผลไม้ดองรสเด็ด by คุณอู๋,pickled_food,825,2024-06-04,,21,3
11649,กุ้งเผากันเอง สาขาประชาชื่น,ร้านอาหารทะเล กุ้งเผา,1646954957355_PLG31FUYY4.jpg,12007,กุ้งเผากันเอง สาขาประชาชื่น,pickled_food,625,2024-06-04,,21,4
48003,มะม่วงเบาดองเกลือ-แช่อิ่ม&ผลไม้เกรดAพร้อมทาน แฮปปี้แลนด์,มะม่วงเบาดองเกลือ-แช่อิ่ม รสเด็ด พริกเกลือแซ่บสะใจ และผลไม้ปลอกเปลือกพร้อมทาน ลองดูแล้วจะติดใจ,1668554371360_T1ZWYW8VXP.jpg,292141,มะม่วงเบาดองเกลือ-แช่อิ่ม&ผลไม้เกรดAพร้อมทาน แฮปปี้แลนด์,pickled_food,278,2024-06-04,,21,5
135070,น้องเติ้ลมะม่วงเบาบุฟเฟ่ผลไม้,ร้านนี้...ต้องลอง,1652743278921_3XIG44NLXB.jpg,149063,น้องเติ้ลมะม่วงเบาบุฟเฟ่ผลไม้,pickled_food,240,2024-06-04,,21,6
2624,BUTCHER beef&beer สาขาเจริญราษฏร์,ร้านแห่งนี้ได้รวบรวมเมนูเนื้อต่างๆ และมากด้วยคุณภาพ ตั้งแต่ Set Premium จนถึงเมนูเนื้อแต่ละจาน ที่น่าลองเกินห้ามใจ โดยจุดเริ่มต้นมาจากจากเจ้าของร้านที่มีใจรักเนื้อ และชื่นชอบความอร่อยในรสชาติของเบียร,1627704626582_S0Y4PYNBNQ.jpg,2680,BUTCHER beef&beer สาขาเจริญราษฏร์,pickled_food,212,2024-06-04,,21,7
168599,ผลไม้ดอง มะขามแช่อิ่ม(น้ำฝน),รสชาติ เปรี้ยว อมหวาน  ยิ่งแช่เย็น ยิ่งกรอบอร่อย ( ใส่ถุงซิปล็อค ),1643805351254_LQ0FQ7H2LO.jpg,186607,ผลไม้ดอง มะขามแช่อิ่ม(น้ำฝน),pickled_food,166,2024-06-04,,21,8
60678,ผลไม้ดอง,Line ID Poompuript,1699282303619_LJHUZHKJFU.jpg,65700,ผลไม้ดอง,pickled_food,132,2024-06-04,,21,9
189161,บ้านผลไม้ดองM&Y,ผลไม้ดอง สด สะอาด ดองใหม่ๆ มะม่วงเบาดองเกลือ มะม่วงเบา 3 รส มะขาม มะยม องุ่น พุทรา มะดัน มะกอก ม่วงแว่น มะม่วงหยัก มะม่วงน้ำดอกไม้,1645488492780_6SCCS68DQ7.jpg,209385,บ้านผลไม้ดองM&Y,pickled_food,116,2024-06-04,,21,10
178576,ผลไม้ดอง-แช่อิ่มบ้านเจ้หิ่น,สูตรโบราณ รสชาติอร่อย สะอาด  พริกเกลือรสเด็ดฟรี,1696517315878_Y6FKENYYQO.jpg,197744,ผลไม้ดอง-แช่อิ่มบ้านเจ้หิ่น,pickled_food,96,2024-06-04,,21,11
70580,แซ่บปากสั่น ผลไม้คลุก ปากเกร็ด-อัมพร,แซ่บๆๆ,1626170941163_31R5IZGDXJ.jpg,76862,แซ่บปากสั่น ผลไม้คลุก ปากเกร็ด-อัมพร,pickled_food,90,2024-06-04,,21,12
122387,ร้านผึ้งผลไม้ดอง,ขายผลไม้ดอง. ผลไม้แช่อิ่ม,1628906078662_NF3K2NGLFZ.jpg,134952,ร้านผึ้งผลไม้ดอง,pickled_food,89,2024-06-04,,21,13
147867,มะขามแช่อิ่ม&มะม่วงเบาดองเกลือ ปุ๋ยกะดำ,เปรี้ยวนิดหวานหน่อยๆอร่อยสั่งเลย แถมฟรีพริกเกลือรสเด็ด,1634287507017_H2OA0OCADK.jpg,163567,มะขามแช่อิ่ม&มะม่วงเบาดองเกลือ ปุ๋ยกะดำ,pickled_food,83,2024-06-04,,21,14
72202,แซ่บปากสั่น สาขาตลาดไทยสมบูรณ์,เข้ามาสุดซอย 14 ถึงสนามบีบีกัน,1620206115583_FVNDJZQL0N.jpg,78884,แซ่บปากสั่น สาขาตลาดไทยสมบูรณ์,pickled_food,81,2024-06-04,,21,15
137318,ชานมไข่มุก Kincha (เลี่ยงเมืองปากเกร็ด),"สวัสดีคะ Kincha ยินดีต้อนรับคะ 
ซิกเนเจอร์ของเราคือเป็นชานมที่ทานไม่ใส่น้ำแข็ง และหวานกลมหล่อม หวานกำลังดี ไม่หวานมาก ย้ำว่าไม่หวานมาก 
ชาเราทำจากนม  ชาเราไม่มีสารกันบูด  ชาเราไม่มีวัตถุกันเสีย",1631773712274_RDRX10IT1G.jpg,151552,ชานมไข่มุก Kincha (เลี่ยงเมืองปากเกร็ด),pickled_food,79,2024-06-04,,21,16
272198,ผลไม้ดอง มดแดง,ผลไม้ดอง พร้อมพริกเกลือ,1677583689615_ZBSO38SYWX.jpg,303559,ผลไม้ดอง มดแดง,pickled_food,67,2024-06-04,,21,17
112915,ตี๋น้อยอร่อยเหาะ ผลไม้ดอง&ผลไม้สด,,1627569980552_H3KD9WEVT5.jpg,123988,ตี๋น้อยอร่อยเหาะ ผลไม้ดอง&ผลไม้สด,pickled_food,63,2024-06-04,,21,18
125925,เจ๊เบญผลไม้สด ผลไม้ดอง ท่าเรือบางศรีเมือง,ท่าเรือบางศรีเมือง,1630284284673_HRNHYXLEFL.jpg,138952,เจ๊เบญผลไม้สด ผลไม้ดอง ท่าเรือบางศรีเมือง,pickled_food,59,2024-06-04,,21,19
254743,ผลไม้ดอง 24 ชั่วโมง,ผลไม้ดองแสนอร่อย,1665728677172_T74GH4KL64.jpg,283765,ผลไม้ดอง 24 ชั่วโมง,pickled_food,57,2024-06-04,,21,20
75127,Shun Ramen Bar (ชุนราเมนบาร์),ร้านราเมน เจริญนคร14 ทางร้านทำน้ำซุป เคี่ยวกระดูกหมูเองทุกขั้นตอน ราคาเป็นกันเอง นั่งทานที่ร้านหรือซื้อกลับก็ได้ค่ะ มีราเมนให้เลือกหลายชนิด ลูกค้าสามารถเลือกว่าจะลวกเส้นเองหรือให้ทานร้านลวกให้,1694602880544_P0VWGZJID7.jpg,82193,Shun Ramen Bar (ชุนราเมนบาร์),pizza,4228,2024-06-04,,22,1
59815,Hoshi Ramen-โฮชิ ราเมน       ราเมง ราเม็ง,ร้านราเมน เส้นเหนียวนุ่มเสริฟพร้อมหมูชาชูนุ่มๆ และไข่ชาชูเยิ้มๆ ที่ทุกท่านสามารถเข้าถึงได้,1658194288730_E2CVWZK8ZS.jpg,64751,Hoshi Ramen-โฮชิ ราเมน       ราเมง ราเม็ง,pizza,3442,2024-06-04,,22,2
175963,โคจิราเมง888-สาขาบางบอน,ราเมงต้นตำหรับญี่ปุ่นแท้ๆ พร้อมเสริพใกล้บ้านคุณแล้วครับ มีตามสั่งด้วยนะครับ,1665455777521_N5JL15QF33.jpg,194681,โคจิราเมง888-สาขาบางบอน,pizza,3000,2024-06-04,,22,3
8358,Kinzen Raman (คินเซนราเมน),ราเมน ข้าวแกงกะหรี่ Ramen and Kare Rice,1600144145482_V6HVPZ27MT.jpg,8596,Kinzen Raman (คินเซนราเมน),pizza,2875,2024-06-04,,22,4
212049,เอบิสึ ราเมน  Ebisu ramen สาขารามคำแหง,ราเมนเส้นสด สไตล์ฮากาตะ อร่อยเหมือนกันทั้งทานที่ร้านและที่บ้าน ในราคาที่เข้าถึงได้ทุกเพศ ทุกวัย,1693057126625_CT0EZUFXGJ.jpg,235344,เอบิสึ ราเมน  Ebisu ramen สาขารามคำแหง,pizza,2578,2024-06-04,,22,5
2570,Tsuru Udon (ร้านซูรุอูด้ง) - ทองหล่อ,ร้านอูด้งเส้นสดปั้นเองทำเองสูตรของตัวเอง ทองหล่อ,1625247302873_45XFWXAZRD.jpg,2622,Tsuru Udon (ร้านซูรุอูด้ง) - ทองหล่อ,pizza,1913,2024-06-04,,22,6
2570,Tsuru Udon (ร้านซูรุอูด้ง) - อารีย์,ร้านอูด้งเส้นสดปั้นเองทำเองสูตรของตัวเอง,1638251670650_3TONEQKENS.jpg,179381,Tsuru Udon (ร้านซูรุอูด้ง) - อารีย์,pizza,1834,2024-06-04,,22,7
46325,Sadao Ramen เมืองทองธานี,ราเมนสไตล์ญี่ปุ่นดั้งเดิมที่ผ่านการทดลองจากวัตถุดิบที่หลากหลาย จนออกมาเป็นรสชาติอันเป็นเอกลักษณ์ของสะดะโอะราเมน #sadaoramen,1644293767672_PE1UGU2TEB.jpg,49211,Sadao Ramen เมืองทองธานี,pizza,1832,2024-06-04,,22,8
4863,เมโร่ นู้ดเดิ้ล,ข้าว บะหมี่ ราเมง เกี๊ยวซ่า,1619532708333_5BQZE70GXG.jpg,4962,เมโร่ นู้ดเดิ้ล,pizza,1765,2024-06-04,,22,9
38208,เชฟพ่อหมี,ร้านอาหารญี่ปุ่นสไตล์สตรีทฟู๊ด,1621005954411_VRR2D6XQ7X.jpg,40632,เชฟพ่อหมี,pizza,1722,2024-06-04,,22,10
2570,Tsuru Udon (ร้านซูรุอูด้ง) - อโศก,ร้านอูด้งเส้นสดปั้นเองทำเองสูตรของตัวเอง,1628579201825_4XN07I6J8Q.jpg,125685,Tsuru Udon (ร้านซูรุอูด้ง) - อโศก,pizza,1683,2024-06-04,,22,11
16093,หมีซ่าส์ราเมน,ราเมนเส้นเหนียวนุ่ม น้ำซุปเข้มข้น,1628923768989_SVKP4UBCVL.jpg,17030,หมีซ่าส์ราเมน,pizza,1652,2024-06-04,,22,12
10676,MANPUKU ราเมง,,1646715645933_8JY985U5GS.jpg,10993,MANPUKU ราเมง,pizza,1637,2024-06-04,,22,13
96865,Ebisu Ramen - เอบิสึ ราเมน (เพชรเกษม 33/3),,1625729785595_CZDMPZ5Z5M.jpg,106103,Ebisu Ramen - เอบิสึ ราเมน (เพชรเกษม 33/3),pizza,1613,2024-06-04,,22,14
4396,ฮารุ ราเมน,ร้านอาหารสไตล์ญี่ปุ่น ราเมน และของทานเล่น,1606567491668_9API4SJRYI.jpg,4485,ฮารุ ราเมน,pizza,1576,2024-06-04,,22,15
267901,Ebisu Ramen เอบิสึ ราเมน - สายไหม,ราเมนไม่ใช่อาหารชั้นสูง ทุกคนมีสิทธิที่จะได้ทานราเมนอร่อย ในราคายุติธรรม,1693133721544_HC1QEPCBML.jpg,298600,Ebisu Ramen เอบิสึ ราเมน - สายไหม,pizza,1517,2024-06-04,,22,16
14532,โอซาก้า ราเมน สายไหม,ร้านอาหารญี่ปุ่น,1601525135257_50QR801H4U.jpg,15332,โอซาก้า ราเมน สายไหม,pizza,1510,2024-06-04,,22,17
15190,สุดยอดราเมน สาขา 1,"ร้านอาหารญี่ปุ่น (ราเมนตี2)
รับประกันความอร่อย
มีให้เลือกกว่า 100 เมนู
อาหารญี่ปุ่น ราคาไทยๆ",1605434886600_EL095KJX01.jpg,16025,สุดยอดราเมน สาขา 1,pizza,1451,2024-06-04,,22,18
49329,Plus Ramen,ราเมงซุปกระดูกหมู ราเมงซุปโชยุ บะหมี่เย็น เกี๊ยวซ่า และของทอดฯ,1610441296354_OK30BO0FHM.jpg,52641,Plus Ramen,pizza,1349,2024-06-04,,22,19
273390,Ebisu Ramen - เอบิสึ ราเมน บางบัวทอง,EBISU RAMEN HAKATA JAPAN  เส้นทำเอง เส้นสด ทำทุกวัน,1693020147957_DNMG5TSUN3.jpg,304924,Ebisu Ramen - เอบิสึ ราเมน บางบัวทอง,pizza,1190,2024-06-04,,22,20
78196,ป้าบาน อาหารเหนือเชียงราย,อาหารเหนือต้นตำรับแท้ รสชาติแบบคนเชียงราย 'ลำเหมือนกิ๋นตี้บ้านเฮา' รับประกันคุณภาพ และความสะอาด มีหลากหลายเมนูให้เลือก  ไม่ต้องไปถึงเชียงราย กินที่ร้านป้าบานก็เหมือนได้ไปถึงเชียงรายแล้วเจ้า,1688110107011_EC2ZP0O33G.jpg,85621,ป้าบาน อาหารเหนือเชียงราย,ramen,18998,2024-06-04,,23,1
7076,ข้าวเหนียวไก่ทอดวิศวะจุฬา,ร้านข้าวเหนียวไก่อักษร(สาขา 2)                 โทร.089-6631981 / 086-9735617,1600229110696_T5QBOHGRLX.jpg,7271,ข้าวเหนียวไก่ทอดวิศวะจุฬา,ramen,6596,2024-06-04,,23,2
120280,ข้าวฟ่างข้าวเหนียวหมูปิ้ง,หมูปิ้ง 5 บาท,1628565384178_HQGWHQOPTG.jpg,132609,ข้าวฟ่างข้าวเหนียวหมูปิ้ง,ramen,5577,2024-06-04,,23,3
